speed,survived,airbag,seatbelt,frontal,sex,ageOcc,yearAcc,yearVeh,airbagDeployed,roleOcc,injSeverity
55+,dead,avail,belted,yes,F,54,2001,1994,deploy,driver,4
40-54,alive,unavail,not belted,yes,M,27,2001,1989,unavail,driver,2
40-54,alive,unavail,not belted,yes,M,23,2001,1989,unavail,pass,3
10-24,alive,avail,belted,yes,M,24,2001,1996,deploy,driver,0
10-24,alive,avail,belted,no,F,17,2001,1999,nodeploy,driver,1
10-24,alive,avail,belted,no,F,43,2001,1999,nodeploy,pass,1
10-24,alive,avail,belted,yes,F,37,2001,1995,nodeploy,driver,1
40-54,alive,unavail,belted,no,M,27,2001,1990,unavail,driver,0
10-24,alive,avail,belted,yes,F,44,2001,1999,deploy,driver,1
10-24,alive,avail,belted,yes,M,74,2001,1998,nodeploy,driver,0
10-24,alive,avail,belted,yes,F,77,2001,1998,nodeploy,pass,0
10-24,alive,avail,belted,no,F,57,2001,1999,nodeploy,driver,3
55+,alive,unavail,belted,no,M,17,2001,1993,unavail,driver,3
40-54,alive,unavail,belted,yes,M,21,2001,1987,unavail,driver,0
10-24,alive,unavail,belted,no,F,26,2001,1989,unavail,driver,0
10-24,alive,unavail,belted,no,F,24,2001,1989,unavail,pass,0
10-24,alive,avail,belted,yes,F,17,2001,1998,deploy,driver,0
10-24,alive,avail,not belted,yes,F,16,2001,1998,deploy,pass,0
25-39,alive,unavail,belted,yes,M,35,2001,1985,unavail,driver,0
25-39,alive,avail,belted,no,F,25,2001,1999,deploy,driver,3
25-39,alive,unavail,not belted,yes,M,40,2001,1989,unavail,driver,2
55+,alive,unavail,belted,no,F,47,2001,1988,unavail,driver,0
25-39,alive,unavail,not belted,yes,F,48,2001,1994,unavail,driver,3
10-24,alive,unavail,belted,yes,M,58,2001,1993,unavail,driver,1
10-24,alive,avail,belted,no,F,25,2001,1999,nodeploy,driver,2
25-39,alive,avail,belted,no,F,22,2001,1996,deploy,driver,1
25-39,alive,avail,belted,no,F,19,2001,1996,deploy,pass,1
25-39,alive,unavail,not belted,yes,M,58,2001,1987,unavail,driver,3
40-54,alive,unavail,not belted,no,F,28,2001,1985,unavail,driver,3
10-24,alive,avail,belted,no,F,35,2001,1999,nodeploy,driver,0
10-24,alive,avail,belted,no,F,50,2001,1999,nodeploy,pass,0
10-24,alive,unavail,belted,yes,F,41,2001,1988,unavail,driver,0
10-24,alive,avail,belted,yes,M,21,2001,2001,deploy,driver,3
10-24,alive,avail,belted,yes,M,18,2001,1995,nodeploy,driver,3
10-24,alive,avail,belted,yes,M,35,2001,2000,deploy,driver,0
10-24,alive,avail,not belted,yes,M,34,2001,1995,deploy,driver,2
10-24,alive,avail,belted,no,F,20,2001,1995,deploy,driver,2
10-24,alive,avail,belted,no,F,20,2001,1994,nodeploy,driver,3
10-24,alive,avail,belted,no,F,17,2001,1994,nodeploy,pass,3
10-24,alive,avail,belted,yes,M,64,2001,1996,nodeploy,driver,0
10-24,alive,avail,belted,yes,M,26,2001,1996,nodeploy,pass,0
25-39,alive,avail,belted,yes,F,38,2001,1991,deploy,driver,0
10-24,alive,avail,belted,yes,M,50,2001,2000,deploy,driver,3
40-54,alive,avail,not belted,no,M,31,2001,1995,deploy,driver,3
10-24,alive,avail,belted,yes,F,17,2001,2000,deploy,driver,0
10-24,alive,avail,belted,yes,M,17,2001,2000,deploy,pass,0
55+,alive,avail,belted,no,M,19,2001,2000,nodeploy,driver,3
55+,alive,avail,belted,no,M,19,2001,2000,nodeploy,pass,5
55+,alive,avail,belted,no,M,19,2001,1998,deploy,driver,1
55+,alive,avail,belted,no,M,23,2001,1998,deploy,pass,1
10-24,alive,unavail,belted,no,F,25,2001,1985,unavail,driver,1
25-39,alive,unavail,not belted,no,M,70,2001,1989,unavail,driver,3
25-39,dead,unavail,not belted,no,F,66,2001,1989,unavail,pass,4
10-24,alive,unavail,belted,yes,M,42,2001,1988,unavail,driver,3
10-24,alive,unavail,not belted,yes,M,19,2001,1988,unavail,pass,3
25-39,alive,avail,belted,no,F,63,2001,2001,nodeploy,driver,3
25-39,alive,avail,belted,no,F,48,2001,2001,nodeploy,pass,1
10-24,alive,avail,belted,yes,F,64,2001,1996,deploy,driver,1
25-39,alive,unavail,belted,no,F,17,2001,1990,unavail,driver,3
10-24,alive,avail,belted,yes,M,83,2001,1999,deploy,driver,2
40-54,alive,unavail,not belted,yes,M,39,2001,1994,unavail,driver,3
10-24,alive,avail,belted,no,M,66,2001,2001,nodeploy,driver,2
25-39,alive,unavail,belted,yes,F,56,2001,1986,unavail,driver,1
1-9km/h,alive,avail,belted,yes,F,19,2001,1995,nodeploy,driver,1
55+,alive,unavail,not belted,yes,M,72,2001,1991,unavail,driver,3
40-54,alive,avail,belted,no,F,38,2001,1996,nodeploy,driver,3
25-39,alive,unavail,not belted,yes,M,34,2001,1984,unavail,driver,2
25-39,alive,unavail,not belted,yes,M,39,2001,1984,unavail,pass,3
25-39,alive,unavail,not belted,yes,M,62,2001,1992,unavail,driver,2
25-39,alive,unavail,not belted,yes,F,47,2001,1992,unavail,pass,3
25-39,alive,avail,belted,no,M,29,2001,1996,nodeploy,driver,3
25-39,alive,avail,not belted,no,F,26,2001,1996,nodeploy,pass,3
25-39,alive,avail,belted,yes,F,25,2001,1994,nodeploy,driver,0
25-39,alive,unavail,belted,yes,M,37,2001,1978,unavail,driver,3
25-39,alive,avail,not belted,no,M,43,2001,1998,nodeploy,driver,3
10-24,alive,avail,belted,yes,F,62,2001,1997,deploy,driver,1
10-24,alive,avail,not belted,no,M,25,2001,1993,nodeploy,driver,0
10-24,alive,avail,not belted,no,F,23,2001,1993,nodeploy,pass,1
10-24,alive,avail,not belted,no,M,37,2001,2001,nodeploy,driver,3
55+,alive,avail,belted,yes,F,17,2001,2000,deploy,driver,3
55+,alive,avail,belted,yes,F,17,2001,2000,deploy,pass,3
25-39,alive,unavail,belted,yes,F,29,2001,1992,unavail,driver,3
25-39,alive,unavail,belted,yes,F,28,2001,1992,unavail,pass,3
10-24,alive,avail,belted,no,F,71,2001,2000,nodeploy,driver,1
10-24,alive,avail,belted,yes,F,76,2001,2000,nodeploy,driver,1
25-39,alive,unavail,belted,yes,M,75,2001,1991,unavail,driver,3
55+,alive,avail,not belted,yes,M,20,2001,1993,nodeploy,driver,3
25-39,alive,avail,belted,no,M,25,2001,1998,deploy,driver,0
25-39,alive,avail,not belted,yes,M,22,2001,1998,deploy,driver,3
10-24,alive,avail,belted,yes,F,21,2001,1995,deploy,driver,1
10-24,alive,avail,belted,yes,F,28,2001,1995,deploy,pass,1
10-24,alive,unavail,belted,yes,M,54,2001,1983,unavail,driver,1
25-39,alive,avail,not belted,no,F,29,2001,1993,nodeploy,driver,3
25-39,alive,avail,not belted,no,F,74,2001,1994,nodeploy,driver,3
25-39,alive,unavail,belted,yes,M,71,2001,1982,unavail,driver,2
40-54,alive,avail,not belted,no,F,18,2001,2001,nodeploy,driver,0
40-54,alive,avail,not belted,no,F,18,2001,2001,nodeploy,pass,3
25-39,alive,avail,belted,yes,M,31,2001,1998,deploy,driver,2
25-39,alive,unavail,belted,no,F,47,2001,1992,unavail,driver,1
25-39,alive,avail,not belted,yes,M,47,2001,2000,deploy,driver,1
10-24,alive,avail,not belted,yes,F,63,2001,1997,deploy,driver,2
25-39,alive,avail,belted,yes,M,35,2001,2001,deploy,driver,3
10-24,alive,unavail,belted,yes,M,25,2001,1985,unavail,driver,1
10-24,alive,avail,belted,yes,F,21,2001,1999,deploy,driver,1
10-24,alive,unavail,belted,yes,F,20,2001,1994,unavail,driver,1
10-24,alive,unavail,belted,yes,M,21,2001,1994,unavail,pass,1
25-39,alive,unavail,belted,yes,M,37,2001,1991,unavail,driver,0
25-39,alive,avail,belted,yes,F,20,2001,1997,deploy,driver,2
25-39,alive,avail,not belted,yes,M,24,2001,1997,deploy,pass,3
55+,alive,avail,belted,yes,M,75,2001,1999,deploy,driver,3
55+,dead,avail,not belted,yes,F,74,2001,1999,deploy,pass,4
25-39,alive,unavail,belted,yes,F,19,2001,1990,unavail,driver,3
10-24,alive,avail,belted,no,M,43,2001,1996,nodeploy,driver,2
10-24,alive,avail,belted,no,F,41,2001,1996,nodeploy,pass,0
1-9km/h,alive,unavail,belted,yes,M,40,2001,1991,unavail,driver,0
10-24,alive,avail,belted,no,F,24,2001,1992,nodeploy,driver,0
25-39,alive,avail,belted,no,F,77,2001,2000,deploy,driver,1
25-39,dead,avail,belted,no,M,79,2001,2000,deploy,pass,4
25-39,alive,avail,not belted,yes,M,32,2001,1997,deploy,driver,1
25-39,alive,unavail,not belted,yes,M,38,2001,1997,unavail,pass,1
10-24,alive,avail,belted,yes,M,18,2001,1999,deploy,driver,0
10-24,alive,avail,belted,yes,M,22,2001,1995,deploy,driver,0
40-54,alive,avail,belted,yes,M,17,2001,1999,deploy,driver,3
40-54,alive,avail,belted,no,M,49,2001,1991,nodeploy,driver,0
25-39,alive,unavail,belted,no,M,68,2001,1990,unavail,driver,3
40-54,alive,avail,not belted,yes,M,27,2001,1993,deploy,driver,3
25-39,alive,avail,belted,yes,F,19,2001,1993,deploy,driver,1
10-24,alive,avail,belted,no,M,63,2001,2001,nodeploy,driver,0
10-24,alive,avail,belted,no,F,36,2001,2001,nodeploy,pass,1
25-39,alive,avail,belted,yes,M,40,2001,1994,deploy,driver,3
25-39,alive,unavail,not belted,yes,M,16,2001,1984,unavail,pass,0
1-9km/h,alive,avail,belted,no,M,53,2001,1995,nodeploy,driver,0
1-9km/h,alive,avail,belted,no,F,53,2001,1995,nodeploy,pass,0
10-24,alive,avail,belted,yes,F,21,2001,1998,deploy,driver,0
10-24,alive,avail,not belted,yes,F,47,2001,1998,deploy,pass,2
10-24,alive,avail,belted,no,M,58,2001,1993,nodeploy,driver,0
25-39,alive,avail,belted,yes,M,16,2001,1998,deploy,driver,2
25-39,alive,avail,belted,yes,F,49,2001,1998,deploy,pass,1
25-39,alive,avail,belted,yes,F,42,2001,1997,deploy,driver,3
25-39,alive,avail,belted,yes,M,36,2001,1997,deploy,pass,1
10-24,dead,avail,not belted,yes,M,48,2001,1997,deploy,driver,4
10-24,alive,avail,belted,yes,M,19,2001,1999,deploy,driver,0
25-39,alive,avail,not belted,yes,M,22,2001,1992,deploy,driver,1
25-39,alive,unavail,not belted,yes,M,22,2001,1992,unavail,pass,3
10-24,alive,avail,belted,no,M,21,2001,1998,nodeploy,driver,3
10-24,alive,unavail,belted,yes,F,44,2001,1988,unavail,driver,1
10-24,alive,unavail,belted,yes,F,42,2001,1988,unavail,pass,1
40-54,alive,unavail,not belted,yes,M,24,2001,1992,unavail,driver,3
10-24,alive,unavail,not belted,yes,F,29,2001,1988,unavail,driver,0
10-24,alive,unavail,belted,yes,M,19,2001,1988,unavail,pass,1
25-39,alive,avail,belted,no,M,22,2001,2000,deploy,driver,1
25-39,alive,unavail,belted,yes,F,28,2001,1992,unavail,driver,1
25-39,alive,unavail,not belted,yes,M,20,2001,1984,unavail,driver,1
55+,dead,avail,not belted,yes,F,25,2001,2000,deploy,driver,4
25-39,alive,avail,not belted,no,M,18,2001,1991,deploy,driver,3
10-24,alive,avail,not belted,no,M,19,2001,1996,deploy,driver,3
10-24,alive,avail,not belted,no,M,74,2001,1994,nodeploy,driver,3
25-39,alive,avail,not belted,no,M,35,2001,1999,deploy,driver,3
40-54,alive,unavail,belted,yes,M,30,2001,1993,unavail,driver,3
10-24,alive,avail,belted,no,F,52,2001,1998,deploy,driver,2
10-24,alive,avail,not belted,yes,M,34,2001,1999,deploy,driver,0
1-9km/h,alive,avail,belted,no,F,22,2001,1994,nodeploy,driver,1
10-24,alive,avail,belted,yes,M,20,2001,1995,deploy,driver,0
25-39,alive,avail,not belted,yes,M,19,2001,1991,deploy,driver,1
10-24,alive,avail,belted,yes,M,27,2001,2001,deploy,driver,0
55+,alive,avail,not belted,yes,M,22,2001,1998,deploy,driver,3
40-54,alive,avail,belted,yes,M,23,2001,2000,deploy,driver,2
40-54,alive,avail,belted,yes,F,16,2001,2000,deploy,pass,3
10-24,alive,avail,belted,yes,M,74,2001,1998,deploy,driver,0
25-39,dead,avail,not belted,yes,M,26,2001,1993,deploy,driver,4
40-54,alive,avail,not belted,yes,M,19,2001,1996,deploy,driver,3
40-54,alive,avail,not belted,yes,M,17,2001,1996,deploy,pass,3
25-39,alive,avail,belted,yes,F,43,2001,2000,nodeploy,driver,1
25-39,alive,avail,belted,yes,F,29,2001,1999,deploy,driver,3
10-24,alive,avail,not belted,yes,M,21,2001,2000,deploy,driver,2
10-24,alive,avail,belted,yes,F,26,2001,2000,deploy,pass,1
25-39,alive,avail,belted,yes,M,41,2001,1995,deploy,driver,0
10-24,alive,avail,belted,yes,M,44,2001,1998,deploy,driver,0
10-24,alive,avail,belted,yes,F,52,2001,1998,nodeploy,driver,3
40-54,alive,unavail,not belted,yes,M,18,2001,1989,unavail,driver,3
25-39,alive,unavail,belted,yes,F,26,2001,1985,unavail,driver,1
25-39,alive,avail,belted,no,F,43,2001,2001,nodeploy,driver,3
10-24,alive,avail,belted,no,F,33,2001,1997,deploy,driver,1
10-24,alive,avail,belted,no,F,21,2001,1997,deploy,pass,0
10-24,alive,unavail,belted,yes,F,16,2001,1984,unavail,driver,0
10-24,alive,unavail,belted,yes,F,16,2001,1984,unavail,pass,0
40-54,alive,unavail,not belted,yes,F,19,2001,1988,unavail,driver,2
40-54,alive,unavail,not belted,yes,M,28,2001,1988,unavail,pass,2
25-39,alive,unavail,belted,yes,M,18,2001,1981,unavail,driver,0
25-39,dead,unavail,not belted,no,M,48,2001,1993,unavail,driver,4
55+,alive,avail,not belted,no,F,26,2001,1998,deploy,driver,3
25-39,alive,unavail,not belted,yes,M,23,2001,1986,unavail,driver,0
25-39,alive,unavail,not belted,yes,F,30,2001,1986,unavail,pass,3
40-54,alive,avail,not belted,yes,M,28,2001,1993,deploy,driver,3
40-54,alive,avail,belted,yes,F,44,2001,1994,deploy,driver,3
40-54,alive,unavail,belted,yes,M,43,2001,1994,unavail,pass,3
55+,alive,unavail,not belted,no,F,60,2001,1987,unavail,driver,3
40-54,alive,unavail,belted,no,F,40,2001,1991,unavail,driver,3
10-24,alive,avail,belted,yes,M,29,2001,1995,deploy,driver,3
40-54,alive,unavail,not belted,yes,F,27,2001,1989,unavail,driver,3
25-39,alive,unavail,not belted,yes,M,36,2001,1986,unavail,driver,1
25-39,alive,avail,not belted,yes,M,18,2001,1991,deploy,driver,3
25-39,alive,unavail,not belted,yes,F,17,2001,1991,unavail,pass,3
10-24,alive,avail,belted,no,F,78,2001,1993,nodeploy,driver,0
10-24,alive,avail,belted,no,F,55,2001,1993,nodeploy,pass,0
10-24,alive,avail,belted,yes,F,38,2001,1999,deploy,driver,1
25-39,alive,avail,not belted,no,M,21,2001,1995,deploy,driver,2
10-24,alive,unavail,not belted,yes,M,38,2001,1995,unavail,driver,2
25-39,alive,unavail,not belted,yes,F,18,2001,1987,unavail,driver,0
25-39,alive,avail,not belted,no,M,75,2001,1992,nodeploy,driver,3
10-24,alive,avail,belted,yes,F,48,2001,1999,deploy,driver,3
10-24,alive,avail,belted,no,M,79,2001,1996,nodeploy,driver,0
10-24,alive,avail,belted,no,F,78,2001,1996,nodeploy,pass,3
10-24,alive,avail,belted,yes,M,21,2001,1999,nodeploy,driver,0
25-39,alive,unavail,belted,yes,M,50,2001,1991,unavail,driver,0
10-24,alive,avail,belted,yes,M,35,2001,1992,deploy,driver,1
10-24,alive,avail,belted,no,M,21,2001,1997,deploy,driver,1
10-24,alive,avail,belted,no,M,36,2001,1997,deploy,pass,2
10-24,alive,avail,belted,no,F,38,2001,1996,deploy,driver,2
10-24,alive,avail,belted,yes,F,26,2001,2001,deploy,driver,1
10-24,alive,avail,belted,no,F,64,2001,1998,nodeploy,driver,0
25-39,alive,unavail,belted,yes,F,50,2001,1992,unavail,driver,3
25-39,alive,unavail,not belted,yes,F,33,2001,1990,unavail,driver,0
10-24,alive,avail,belted,no,F,43,2001,1997,nodeploy,driver,3
40-54,alive,unavail,belted,yes,M,17,2001,1986,unavail,driver,2
40-54,alive,unavail,belted,yes,M,17,2001,1986,unavail,pass,0
25-39,alive,avail,not belted,no,M,25,2001,1999,nodeploy,driver,3
25-39,alive,avail,belted,yes,M,53,2001,1999,nodeploy,driver,3
25-39,alive,avail,belted,no,F,46,2001,1994,nodeploy,driver,1
25-39,alive,avail,belted,yes,M,46,2001,1994,deploy,driver,2
25-39,alive,unavail,not belted,no,M,32,2001,1987,unavail,driver,0
40-54,alive,unavail,belted,yes,F,42,2001,1987,unavail,driver,3
40-54,alive,avail,not belted,yes,M,24,2001,1998,deploy,driver,3
10-24,alive,unavail,not belted,no,F,31,2001,1983,unavail,driver,3
25-39,alive,avail,belted,yes,F,35,2001,1998,deploy,driver,3
25-39,alive,avail,belted,no,M,27,2001,1998,nodeploy,driver,2
25-39,alive,unavail,belted,yes,M,17,2001,1993,unavail,driver,2
55+,alive,unavail,not belted,yes,M,20,2001,1985,unavail,driver,3
10-24,alive,avail,belted,yes,F,65,2001,2000,nodeploy,driver,1
10-24,alive,avail,belted,no,M,30,2001,1991,nodeploy,driver,1
10-24,alive,unavail,belted,yes,M,20,2001,1981,unavail,driver,0
10-24,alive,avail,belted,yes,M,40,2001,1991,deploy,driver,0
10-24,alive,unavail,not belted,yes,M,27,2001,1987,unavail,driver,2
10-24,alive,unavail,not belted,yes,F,36,2001,1987,unavail,pass,3
10-24,alive,avail,belted,yes,F,24,2001,1999,deploy,driver,2
10-24,alive,avail,belted,yes,F,24,2001,1996,deploy,driver,0
10-24,alive,unavail,belted,yes,M,25,2001,1994,unavail,driver,1
40-54,alive,unavail,belted,yes,F,42,2001,1990,unavail,driver,2
40-54,dead,unavail,not belted,yes,M,76,2001,1990,unavail,pass,4
10-24,alive,avail,belted,yes,M,93,2001,1997,deploy,driver,1
10-24,alive,avail,belted,yes,F,90,2001,1997,deploy,pass,1
10-24,alive,avail,belted,yes,M,57,2001,2000,deploy,driver,0
25-39,alive,unavail,belted,yes,M,20,2001,1990,unavail,driver,0
25-39,alive,avail,belted,yes,F,19,2001,2000,deploy,driver,0
25-39,alive,avail,belted,yes,F,18,2001,2000,deploy,pass,2
40-54,alive,avail,belted,no,F,19,2001,1994,nodeploy,driver,3
40-54,alive,avail,belted,no,M,20,2001,1994,nodeploy,pass,0
55+,alive,unavail,belted,yes,F,19,2001,1989,unavail,driver,1
10-24,alive,avail,belted,no,M,73,2001,1992,nodeploy,driver,0
10-24,alive,avail,belted,no,F,77,2001,1992,nodeploy,pass,1
10-24,alive,avail,belted,yes,F,29,2001,1996,deploy,driver,1
10-24,alive,avail,belted,no,F,19,2001,1996,nodeploy,driver,1
25-39,alive,avail,belted,no,M,21,2001,1999,deploy,driver,2
25-39,alive,avail,belted,no,F,32,2001,1999,deploy,pass,2
25-39,alive,unavail,belted,yes,M,19,2001,1990,unavail,driver,2
10-24,alive,avail,belted,no,F,44,2001,2000,nodeploy,driver,0
10-24,alive,avail,belted,no,F,37,2001,2000,nodeploy,pass,0
25-39,alive,avail,belted,yes,M,26,2001,1999,deploy,driver,1
25-39,alive,avail,belted,yes,M,27,2001,1999,deploy,pass,1
25-39,alive,avail,belted,yes,M,17,2001,1999,deploy,driver,3
25-39,alive,avail,belted,yes,M,18,2001,1999,deploy,pass,3
10-24,alive,unavail,belted,yes,M,50,2001,1989,unavail,driver,0
10-24,alive,unavail,belted,no,F,74,2001,1991,unavail,driver,1
10-24,alive,avail,belted,yes,F,40,2001,1994,deploy,driver,0
10-24,alive,avail,belted,no,M,18,2001,1991,nodeploy,driver,3
25-39,alive,unavail,not belted,yes,F,16,2001,1990,unavail,driver,3
10-24,alive,avail,belted,yes,M,66,2001,1997,deploy,driver,3
10-24,alive,avail,not belted,yes,F,68,2001,1997,deploy,pass,3
55+,alive,avail,not belted,yes,F,19,2001,1994,deploy,driver,3
40-54,alive,unavail,not belted,yes,M,21,2001,1986,unavail,driver,3
10-24,alive,avail,not belted,yes,M,30,2001,1995,deploy,driver,2
10-24,alive,avail,not belted,yes,F,43,2001,1995,deploy,pass,3
25-39,alive,avail,belted,no,M,28,2001,2001,nodeploy,driver,1
10-24,alive,avail,belted,no,M,42,2001,1996,nodeploy,driver,1
10-24,alive,avail,belted,yes,F,46,2001,2001,deploy,driver,3
25-39,alive,unavail,belted,yes,M,71,2001,1986,unavail,driver,2
10-24,alive,unavail,belted,no,M,83,2001,1982,unavail,driver,2
25-39,alive,unavail,not belted,yes,F,35,2001,1993,unavail,driver,1
10-24,alive,avail,belted,yes,F,50,2001,1999,deploy,driver,2
10-24,alive,avail,belted,yes,F,76,2001,1999,deploy,pass,0
10-24,alive,unavail,belted,no,M,37,2001,1984,unavail,driver,0
25-39,alive,avail,not belted,yes,M,55,2001,1997,deploy,driver,3
25-39,alive,unavail,not belted,yes,F,21,2001,1992,unavail,driver,2
25-39,alive,avail,belted,yes,F,60,2001,1999,nodeploy,driver,0
25-39,alive,unavail,belted,yes,M,31,2001,1992,unavail,driver,0
25-39,alive,avail,belted,no,F,46,2001,2000,nodeploy,driver,3
10-24,alive,avail,belted,yes,F,56,2001,1998,deploy,driver,1
10-24,alive,avail,belted,no,F,20,2001,2001,nodeploy,driver,0
10-24,alive,avail,belted,no,F,16,2001,2001,nodeploy,pass,1
10-24,alive,avail,belted,yes,F,22,2001,1995,deploy,driver,0
10-24,alive,avail,belted,yes,F,22,2001,1995,deploy,pass,1
10-24,alive,avail,belted,no,M,37,2001,1999,nodeploy,driver,1
10-24,alive,unavail,not belted,yes,M,30,2001,1985,unavail,driver,3
10-24,alive,unavail,not belted,yes,M,37,2001,1995,unavail,driver,3
55+,dead,avail,belted,yes,F,44,2001,1997,deploy,driver,4
55+,alive,avail,belted,yes,M,36,2001,1997,deploy,pass,3
55+,alive,avail,not belted,yes,M,42,2001,1996,deploy,driver,3
1-9km/h,alive,avail,belted,no,F,33,2001,2001,nodeploy,driver,3
10-24,alive,unavail,belted,yes,F,23,2001,1991,unavail,driver,3
10-24,alive,avail,belted,yes,F,73,2001,1997,deploy,driver,3
10-24,alive,avail,belted,no,F,34,2001,1999,nodeploy,driver,3
25-39,alive,unavail,not belted,yes,F,35,2001,1989,unavail,driver,2
25-39,alive,unavail,belted,yes,M,22,2001,1987,unavail,driver,0
25-39,alive,unavail,belted,yes,F,22,2001,1987,unavail,pass,3
25-39,alive,avail,belted,no,M,55,2001,1998,nodeploy,driver,3
25-39,alive,avail,belted,no,M,18,2001,1998,nodeploy,pass,3
25-39,alive,unavail,belted,yes,M,16,2001,1995,unavail,driver,1
10-24,alive,unavail,belted,yes,M,16,2001,1993,unavail,driver,0
10-24,alive,unavail,not belted,yes,M,17,2001,1993,unavail,pass,0
25-39,alive,avail,not belted,yes,F,21,2001,2000,deploy,driver,3
25-39,alive,avail,belted,yes,F,20,2001,1996,deploy,driver,0
10-24,alive,avail,not belted,yes,F,17,2001,1998,deploy,driver,3
10-24,alive,avail,belted,yes,F,44,2001,1998,deploy,pass,1
10-24,alive,unavail,not belted,yes,M,86,2001,1990,unavail,driver,2
25-39,alive,unavail,not belted,no,M,21,2001,1986,unavail,driver,3
25-39,alive,unavail,belted,no,M,21,2001,1986,unavail,pass,2
40-54,alive,unavail,not belted,yes,M,36,2001,1986,unavail,driver,2
25-39,alive,avail,belted,yes,F,43,2001,1994,deploy,driver,3
25-39,alive,unavail,not belted,yes,M,67,2001,1987,unavail,driver,0
10-24,alive,avail,belted,no,M,67,2001,1999,nodeploy,driver,0
10-24,alive,avail,belted,yes,M,16,2001,1991,deploy,driver,0
40-54,alive,unavail,not belted,yes,M,50,2001,1992,unavail,driver,3
40-54,alive,unavail,belted,no,F,18,2001,1984,unavail,driver,2
10-24,alive,avail,belted,yes,M,64,2001,2001,nodeploy,driver,0
25-39,alive,avail,belted,yes,F,26,2001,1995,deploy,driver,3
10-24,alive,unavail,belted,no,M,23,2001,1987,unavail,driver,0
10-24,alive,unavail,belted,no,F,25,2001,1987,unavail,pass,3
10-24,alive,unavail,belted,yes,F,19,2001,1991,unavail,driver,2
10-24,alive,unavail,belted,no,M,37,2001,1991,unavail,driver,3
10-24,alive,unavail,not belted,yes,M,43,2001,1978,unavail,driver,0
25-39,alive,avail,belted,no,M,17,2001,1995,nodeploy,driver,1
